sale_condition,groupA,groupB,groupC,title,price,date
Auction,calculator,Cameras,Nikon D3300,"Nikon D3300 DSLR, three lenses, pile of filters, tripod, bag, 2 flashes",420.0,2020-08-11
Auction,calculator,Cameras,Nikon D3300,Nikon d3300 digital camera ,213.26,2020-08-11
Auction,calculator,Cameras,Nikon D3300,Nikon D3300 DSLR Camera with AF-P DX 18-55 VR Lens - Black ,218.2,2020-08-12
Auction,calculator,Cameras,Nikon D3300,Nikon D3300 18-55 VR2 Kit,328.61,2020-08-12
Auction,calculator,Cameras,Nikon D3300,Nikon D3300 Body Only with 2 Nikon batteries/Cap good shape Low shutter!!,164.5,2020-08-13
Auction,calculator,Cameras,Nikon D3300,NIKON D3300 18-55 VR II Kit BUNDLE,330.0,2020-08-13
Auction,calculator,Cameras,Nikon D3300,Nikon D3300 Body Only with 2 Nikon batteries/Cap good shape Low shutter!!,192.5,2020-08-13
Auction,calculator,Cameras,Nikon D3300,"Nikon D3300 DSLR Lot ( Body, 18-55mm lense, Camera Bag, Remote Timer, and more)",266.0,2020-08-14
Auction,calculator,Cameras,Nikon D3300,Nikon D3300 18-55mm VR II Kit,212.2,2020-08-14
Auction,calculator,Cameras,Nikon D3300,Nikon D3300 24.2MP Digital SLR Camera (Body Only) intermittent shutter fault,55.98,2020-08-14
Auction,calculator,Cameras,Nikon D3300,Nikon D3300 18-55mm VR II Kit,230.5,2020-08-14
Auction,calculator,Cameras,Nikon D3300,Nikon D3300 DSLR Camera with AF-S DX 18-55 VR Lens - Black,216.88,2020-08-14
Auction,calculator,Cameras,Nikon D3300,Nikon D D3300 24.2MP Digital SLR Camera - Black (Kit w/ 18-55mm and 55-200mm...,258.9,2020-08-15
Auction,calculator,Cameras,Nikon D3300,Nikon D3300 DX-format DSLR Kit w/ 18-55mm DX VR II & 55-200mm DX VR II Zoom Lens,351.0,2020-08-15
Auction,calculator,Cameras,Nikon D3300,Nikon D D3300 24.2MP Digital SLR Camera - Black (Kit w/ 18-55mm and 55-200mm...,244.5,2020-08-15
Auction,calculator,Cameras,Nikon D3300,Nikon D3300 Kit DSLR Digital camera; AF-S 18-105mm DX VR; 6874 Elite,237.49,2020-08-15
Auction,calculator,Cameras,Nikon D3300,Nikon D3300 DSLR Camera 24MP with AF-S DX VRII 18-55mm Lens & Tamron AF 70-300mm,330.0,2020-08-16
Auction,calculator,Cameras,Nikon D3300,Nikon D D3300 24.2MP Digital SLR Camera - Black FREE Shipping. All Included!,220.0,2020-08-16
