sale_condition,groupA,groupB,groupC,title,price,date
Auction,calculator,Cameras,Canon EOS Rebel T7I,Canon EOS Rebel T7i / EOS 800D 24.2MP Digital SLR Camera - 2 lens + extras,725.0,2020-08-13
Auction,calculator,Cameras,Canon EOS Rebel T7I,Canon EOS Rebel T7i / EOS 800D 24.2MP Digital SLR Camera - Black (Kit w/ EF-S...,560.0,2020-08-13
Auction,calculator,Cameras,Canon EOS Rebel T7I,Canon EOS Rebel T7i / EOS 800D 24.2MP Digital SLR Camera - Black With Lenses,520.0,2020-08-13
Auction,calculator,Cameras,Canon EOS Rebel T7I,Canon EOS Rebel T7 / EOS HD 24.1MP Digital SLR Camera - Black (Kit) with MicroSD,330.0,2020-08-13
Auction,calculator,Cameras,Canon EOS Rebel T7I,"Canon EOS Rebel T7i 24.2 MP Digital SLR Camera - (Body Only, Low Shutter Count) ",455.0,2020-08-14
Auction,calculator,Cameras,Canon EOS Rebel T7I,eCanon EOS Rebel T7i / EOS 800D 24.2MP DSLR Camera - Black 75-300mm 10-18mm lens,600.0,2020-08-15
Auction,calculator,Cameras,Canon EOS Rebel T7I,Canon EOS Rebel T7i 24.2 MP Digital SLR Camera - Black (Body Only),460.0,2020-08-16
Auction,calculator,Cameras,Canon EOS Rebel T7I,CANON REBEL T7i CAMERA WITH EF-S 18-55mm f4-5.6 IS STM LENS+Access. EX COND!,526.0,2020-08-16
Auction,calculator,Cameras,Canon EOS Rebel T7I,Canon EOS Rebel T7i / EOS 800D 24.2MP Digital SLR Camera - Black (Kit w/ EF-S...,535.0,2020-08-16
Auction,calculator,Cameras,Canon EOS Rebel T7I,canon eos rebel t7i / eos 800d with Two Lenses.,580.0,2020-08-16
Auction,calculator,Cameras,Canon EOS Rebel T7I,Canon EOS Rebel T7i / EOS 800D 24.2MP Digital SLR Camera - Black (Kit w/ EF-S...,700.0,2020-08-17
Auction,calculator,Cameras,Canon EOS Rebel T7I,Canon EOS Rebel T7i / EOS 800D 24.2MP Digital SLR Camera - Black With Lenses,510.0,2020-08-17
Auction,calculator,Cameras,Canon EOS Rebel T7I,Canon EOS Rebel T7i / EOS 800D Digital SLR Camera with 10-18mm 4.5-5.6 STM,537.37,2020-08-19
Auction,calculator,Cameras,Canon EOS Rebel T7I,Canon EOS Rebel T7i / EOS 800D 24.2MP Digital SLR Camera - Black (Kit w/ EF-S...,610.0,2020-08-19
