sale_condition,groupA,groupB,groupC,title,price,date
Auction,calculator,GPUs,RX 590,XfX Radeon RX590 fatboy 8gb video card,167.5,2020-08-29
Auction,calculator,GPUs,RX 590,rx 590 8gb,140.0,2020-08-29
Auction,calculator,GPUs,RX 590,XFX AMD Radeon RX 590 8GB GDDR5 Graphics Card (RX-590P8DLD6),175.5,2020-08-31
Auction,calculator,GPUs,RX 590,PowerColor Red Dragon Radeon™ RX 590 8GB GDDR5,149.0,2020-08-31
Auction,calculator,GPUs,RX 590,Sapphire 11265-21-20G NITRO+ RX590 8GB Special Edition Graphics Card,212.5,2020-09-01
Auction,calculator,GPUs,RX 590,XFX Radeon Fatboy RX590 - 1580Mhz Core Edition 8GB DDR5 3xDP HDMI DVI,146.5,2020-09-02
Auction,calculator,GPUs,RX 590,XFX AMD Radeon RX 590 8GB GDDR5 Graphics Card (RX-590P8DLD6),105.5,2020-09-03
Auction,calculator,GPUs,RX 590,XFX AMD Radeon RX 590 8GB GDDR5 Graphics Card (RX-590P8DLD6),162.5,2020-09-03
Auction,calculator,GPUs,RX 590,Sapphire Radeon NITRO+ RX 590 8GB GDDR5 PCI-E w/ Backplate SPECIAL EDITION,140.0,2020-09-03
Auction,calculator,GPUs,RX 590,ASRock Radeon RX590 Phantom Gaming X OC Certified (Red/Black),180.0,2020-09-04
Auction,calculator,GPUs,RX 590,Msi Armor Radeon Rx590 8g,201.5,2020-09-05
Auction,calculator,GPUs,RX 590,XfX Radeon RX590 fatboy 8gb GPU Refurbished,100.0,2020-09-05
Auction,calculator,GPUs,RX 590,Sapphire NITRO AMD RX 590 8GB GDDR5  PCIe 3.0 x16 Special Edition Graphics Cards,172.5,2020-09-06
Auction,calculator,GPUs,RX 590,XfX Radeon RX590 fatboy 8gb GPU - Preowned - Free Shipping!!,223.5,2020-09-06
Auction,calculator,GPUs,RX 590,Sapphire NITRO AMD RX 590 8GB GDDR5  PCIe 3.0 x16 Special Edition Graphics Cards,165.0,2020-09-06
Auction,calculator,GPUs,RX 590,Sapphire NITRO AMD RX 590 8GB GDDR5  PCIe 3.0 x16 Special Edition Graphics Cards,165.0,2020-09-06
Auction,calculator,GPUs,RX 590,XFX AMD Radeon RX 590 8 GB GDDR5 Graphics Card (RX-590P8DFD6),198.5,2020-09-07
Auction,calculator,GPUs,RX 590,Sapphire NITRO AMD RX 590 8GB GDDR5  PCIe 3.0 x16 Special Edition Graphics Cards,150.0,2020-09-09
Auction,calculator,GPUs,RX 590,SAPPHIRE AMD Radeon RX590 GME 8GB GDDR5 PCI-Express Video Card  DP/DVI/HDMI.,180.0,2020-09-09
Auction,calculator,GPUs,RX 590,XfX Radeon RX590 fatboy 8gb video card,167.5,2020-09-09
Auction,calculator,GPUs,RX 590,XFX AMD Radeon RX 590 8GB GDDR5 Graphics Card (RX-590P8DLD6),134.0,2020-09-10
Auction,calculator,GPUs,RX 590,XFX RX 590 Fatboy OC 8GB GDDR5 Graphics Card (RX-590P8DLD6),167.5,2020-09-11
Auction,calculator,GPUs,RX 590,Sapphire NITRO AMD RX 590 8GB GDDR5  PCIe 3.0 x16 Special Edition Graphics Cards,182.5,2020-09-12
Auction,calculator,GPUs,RX 590,GIGABYTE AMD Radeon RX 590 8GB GDDR5 Graphics Card (GVRX590GAMING8GD),211.0,2020-09-12
Auction,calculator,GPUs,RX 590,Radeon Rx 590 Armor 8G OC,150.0,2020-09-12
Auction,calculator,GPUs,RX 590,XFX AMD Radeon RX 590 8GB GDDR5 Graphics Card (RX-590P8DLD6),128.0,2020-09-13
Auction,calculator,GPUs,RX 590,XFX AMD Radeon RX 590 8GB GDDR5 Graphics Card (RX-590P8DLD6),195.0,2020-09-13
Auction,calculator,GPUs,RX 590,XFX AMD Radeon RX 590 Fatboy 8GB OC+ 1580MHz GDDR5 Graphics Card (RX-590P8DLD6),185.0,2020-09-13
Auction,calculator,GPUs,RX 590,Sapphire Radeon Nitro+ RX 590 8GB GDDR5 Graphic Cards 11289-01-20G,205.0,2020-09-13
Auction,calculator,GPUs,RX 590,MSI R590AR8C Radeon RX 590 Armor 8GB OC PCI-E Graphics Card,150.0,2020-09-14
