sale_condition,groupA,groupB,groupC,title,price,date
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera - Black (Body Only),757.0,2020-08-13
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 Cinema KIT - Body + Metabones Adapter + RIG + Extra Batteries,895.0,2020-08-14
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6500 24.2MP Digital Camera Body With Warranty - Shutter Count 1474,1052.84,2020-08-14
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera - Black (Body Only),740.0,2020-08-15
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6500 24.2 MP Digital Camera with 18-135mm Zoom Lens - Black,870.0,2020-08-15
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera - Black (Body Only),641.21,2020-08-15
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera Bundle With Accessories! Amazing Set Up,1900.0,2020-08-16
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera - Black (Body Only) + EXTRAS,810.0,2020-08-16
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera - Black (Body Only) Excellent Condition!,760.0,2020-08-16
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera - Black (Body Only) with 8 Batteries,725.59,2020-08-17
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6500 24.2MP Digital Camera with Sony FE 28mm F2 Lens ,1042.82,2020-08-17
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6500 System Camera Case-Black,768.27,2020-08-17
Auction,calculator,Cameras,Sony Alpha a6500,"Sony A6500 Camera E mount - lens, grip, and more - 4K 2160p video, IBIS, EYE AF",833.2,2020-08-17
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera Low Shutter Count +Xtra Batts +Metal Cage,750.01,2020-08-18
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6500 Mirrorless Camera Body + Andoer Cage + Battery,850.67,2020-08-19
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6500 24.2MP Digital Camera - Black (Body Only),744.9,2020-08-20
Auction,calculator,Cameras,Sony Alpha a6500,"(SCRATCHED SCREEN) Sony Alpha a6500 With Grip, FE 50mm f/1.8 & 4 Batteries",786.65,2020-08-21
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6500 24.2MP Digital Camera - Black (Body Only),846.3,2020-08-21
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6500 24.2 MP Digital Camera with 18-135mm Zoom Lens - Black,850.0,2020-08-22
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera - Black (Body Only),780.0,2020-08-22
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6500 24.2MP Digital Camera - Black (Kit with 16-50mm Power Zoom...,948.0,2020-08-22
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6500 24.2MP Digital Camera - Black (Body Only) With Warranty,979.54,2020-08-22
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera (Used Excellent Cond) 2K Shutter Count,750.0,2020-08-23
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha 6500 APS-C E-Mount System Camera & Accessory Pack,784.9,2020-08-23
Auction,calculator,Cameras,Sony Alpha a6500,"Sony Alpha a6500 24.2MP Digital Camera - Mint Conditions, 2 Extra Batteries",760.0,2020-08-24
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera - Black (Body Only),755.0,2020-08-25
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera - Black (Body Only),585.0,2020-08-25
Auction,calculator,Cameras,Sony Alpha a6500,Sony a6500 24.2 MP Digital Camera-Black FULLY FUNCTIONAL,834.78,2020-08-26
Auction,calculator,Cameras,Sony Alpha a6500,DOESN’T WORK. For parts/repair. Sony Alpha a6500 Camera (Body Only),417.0,2020-08-26
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 Mirrorless Digital Camera Body with Accessories,768.0,2020-08-28
Auction,calculator,Cameras,Sony Alpha a6500,"Digital Camera Sony Alpha 6500, Lens Sony 18-195 F4, MINT",1192.2,2020-08-28
Auction,calculator,Cameras,Sony Alpha a6500,"Sony A6500 with SmallRig Cage, Lens Adapters, Batteries, Battery Kit and Charger",788.67,2020-08-28
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera - Black (Body Only),803.0,2020-08-29
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Mirrorless Digital Camera with Zeiss E 16-70mm lens ,1240.0,2020-08-29
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6500 24.2MP Digital Camera + Compatible Sigma f1.4 30mm lens ,1088.7,2020-08-29
Auction,calculator,Cameras,Sony Alpha a6500,"Sony Alpha A6500 24.2 MP Digital Camera, Sony 18-105mm, Sigma 56 1.4, Sony 16-50",1424.0,2020-08-30
Auction,calculator,Cameras,Sony Alpha a6500,"Sony Alpha a6500 24.2MP Digital Camera (Body Only), 4K Video, Low shutter count",780.0,2020-08-30
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera - Black (Body Only),700.0,2020-08-30
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6300 24.2MP Digital Camera - Black (Body Only)-4K Mirrorless 6300,665.96,2020-08-31
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6500 24.2MP Digital Camera - Black (Body Only) (Excl Condition),843.88,2020-08-31
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP  - Black (Body Only)  AMAZING ,880.0,2020-09-01
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6500 24.2MP Digital Camera - Black (Body Only),871.27,2020-09-02
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha a6500 24.2MP Digital Camera - Black with Accessories,813.0,2020-09-02
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha A6500 24.2MP Digital Camera - Black (Body Only),817.59,2020-09-02
Auction,calculator,Cameras,Sony Alpha a6500,Sony a6500 24.2 MP Digital Camera-Black FULLY FUNCTIONAL 24.000 S,807.13,2020-09-02
Auction,calculator,Cameras,Sony Alpha a6500,Sony Alpha 6500 24.2MP Digital Camera-Black,1074.64,2020-09-03
