sale_condition,groupA,groupB,groupC,title,price,date
Auction,Albums,TheBeatles,The Beatles Revolver,"THE BEATLES 10 LP LOT SGT PEPPER'S, YELLOW SUBMARINE, REVOLVER, RUBBER SOUL",117.61,2020-08-28
Auction,Albums,TheBeatles,The Beatles Revolver,BEATLES REVOLVER APPLE EAS-80556 Japan VINYL LP,33.5,2020-08-29
Auction,Albums,TheBeatles,The Beatles Revolver,THE BEATLES - REVOLVER - JAPAN VINYL LP FLAG OBI #7 EAS-80556 EX-/EX,41.0,2020-08-29
Auction,Albums,TheBeatles,The Beatles Revolver,THE BEATLES - REVOLVER - JAPAN VINYL LP FLAG OBI #7 EAS-80556 EX-/EX,41.0,2020-08-29
Auction,Albums,TheBeatles,The Beatles Revolver,The Beatles - Revolver LP,54.41,2020-08-29
Auction,Albums,TheBeatles,The Beatles Revolver,The Beatles - Revolver - UK 1966 1st press Parlophone LP matrix 1 side 2,198.71,2020-08-29
Auction,Albums,TheBeatles,The Beatles Revolver,THE BEATLES - REVOLVER - 1971 UK PRESSING - EMI INNER - FLIP BACK SLEEVE - EX!!!,57.52,2020-08-29
Auction,Albums,TheBeatles,The Beatles Revolver,The Beatles Revolver Apple EAS-80556 Japan  VINYL LP OBI,54.0,2020-08-30
Auction,Albums,TheBeatles,The Beatles Revolver,BEATLES REVOLVER APPLE AP-8443 Japan FLIPBACK COVER VINYL LP,26.16,2020-08-30
Auction,Albums,TheBeatles,The Beatles Revolver,BEATLES REVOLVER APPLE AP-8443 Japan VINYL LP,26.5,2020-08-30
Auction,Albums,TheBeatles,The Beatles Revolver,THE BEATLES REVOLVER 2/2 2nd MONO PRESS 1966 Super Clean Vinyl EX/EX+ AUDIO,235.43,2020-08-30
Auction,Albums,TheBeatles,The Beatles Revolver,"MADONNA REVOLVER two 12 "" 45 Vinyl 2010 WB Records USA SEALED NEAR MINT RARE",39.7,2020-08-30
Auction,Albums,TheBeatles,The Beatles Revolver,the beatles revolver vinyl,54.42,2020-08-30
Auction,Albums,TheBeatles,The Beatles Revolver, Wrathchild - The Biz Suxx 1988 FM Revolver Pink Vinyl LP + 2 x Inserts - EX/VG+,33.38,2020-08-30
Auction,Albums,TheBeatles,The Beatles Revolver,The Beatles Revolver Apple EAS-80556 Japan  VINYL LP OBI,54.0,2020-08-30
Auction,Albums,TheBeatles,The Beatles Revolver,THE BEATLES REVOLVER STEREO LP PURPLE LABEL CAPITOL RECORDS MORE RECORDS LISTED!,18.99,2020-08-30
Auction,Albums,TheBeatles,The Beatles Revolver,THE BEATLES REVOLVER  GERMAN HOR ZU EXC COND EMI ODEON,24.99,2020-08-30
Auction,Albums,TheBeatles,The Beatles Revolver,4 Beatles Y&B Mono Parlophone LPs Please Please Me Revolver Hard Days With The ,72.25,2020-08-30
