sale_condition,groupA,groupB,groupC,title,price,date
Auction,calculator,Cameras,Olympus X-Series,Olympus SP-600UZ 12.0MP 15X Wide Zoom Digital Camera Silver Excellent,31.4,2020-08-21
Auction,calculator,Cameras,Olympus X-Series,Olympus 15X SP Series SP-600UZ 12.0MP Digital Camera  & Video. Works Perfectly,25.75,2020-08-22
Auction,calculator,Cameras,Olympus X-Series,Olympus Stylus VG-180 16 MP 5X zoom used Digital Camera - Black,19.5,2020-08-22
Auction,calculator,Cameras,Olympus X-Series,"Digital Camera - Olympus Stylus 7000 - 12.0 MP - 7x Optical Zoom - 3"" LCD ",12.0,2020-08-28
Auction,calculator,Cameras,Olympus X-Series,Olympus X-Series XZ-1 10.0MP Digital Camera - White - ding on screen ,52.0,2020-09-01
Auction,calculator,Cameras,Olympus X-Series,Leica X2 16.1MP Digital Camera Black & Olympus Electronic View Finder VF-2,695.0,2020-09-01
Auction,calculator,Cameras,Olympus X-Series,Olympus X-Series X-940 14.0MP Digital Camera - Black,6.95,2020-09-02
Auction,calculator,Cameras,Olympus X-Series,Olympus OM-D E-M1 Mark II 20.4 MP Digital Camera - Bundle 2x lens & Grip,1153.15,2020-09-02
Auction,calculator,Cameras,Olympus X-Series,Olympus SP Series SP-800UZ 14.0MP Digital Camera - Silver (227665),26.4,2020-09-06
Auction,calculator,Cameras,Olympus X-Series,Olympus S Series SZ-12 14.0 MP Digital Camera - Silver 24x WD @ Kodak 14 MP,23.0,2020-09-07
Auction,calculator,Cameras,Olympus X-Series,"Olympus Stylus SP-820UZ 14MP Digital Camera 40X Zoom 3"" LCD ",38.99,2020-09-07
Auction,calculator,Cameras,Olympus X-Series,Olympus SP Series SP-800UZ 14.0MP Digital Camera - Silver,48.99,2020-09-09
Auction,calculator,Cameras,Olympus X-Series,Gently used Olympus V Series VR-330 12.5x wide optical zoom Digital Camera,22.98,2020-09-12
Auction,calculator,Cameras,Olympus X-Series,Olympus FE-190 6MP Digital Camera Image Stabilized 3x Optical Zoom Charger Box,25.0,2020-09-14
Auction,calculator,Cameras,Olympus X-Series,Olympus X-Series XZ-1 10.0MP Digital Camera - White - With Accessories,84.99,2020-09-16
Auction,calculator,Cameras,Olympus X-Series,Olympus OM-D E-M1X 20.4MP Mirrorless Body Digital Camera - Excellent Condition!,1664.75,2020-09-17
Auction,calculator,Cameras,Olympus X-Series,"Olympus SZ-20 16 Mp Digital Camera, 12.5x Wide Optical Zoom Full HD NC551",37.85,2020-09-19
Auction,calculator,Cameras,Olympus X-Series,Olympus X Series 12 Megapixel Digital Camera X-920,10.01,2020-09-22
Auction,calculator,Cameras,Olympus X-Series,"This black XS1 includes the box, software and electronic viewfinder.",20.5,2020-09-22
Auction,calculator,Cameras,Olympus X-Series,Olympus 24 X Wide Optical Zoom Digital Camera,32.98,2020-09-23
Auction,calculator,Cameras,Olympus X-Series,Olympus SZ-16  16.0MP. Optical Zoom 24x. Digital Camera - Silver,42.89,2020-09-25
Auction,calculator,Cameras,Olympus X-Series,Olympus SP Series SP-610UZ 14.0MP Digital Camera - Black (228046),35.89,2020-09-27
Auction,calculator,Cameras,Olympus X-Series,"Olympus Stylus XZ-2 12MP Digital Camera w/4x Zoom 3"" LCD 1080HD",134.34,2020-09-29
Auction,calculator,Cameras,Olympus X-Series,Olympus OM-D E-M1X 20.4MP Mirrorless Body Only Digital Camera + Extras,1365.0,2020-10-03
Auction,calculator,Cameras,Olympus X-Series,Olympus OM-D E-M1X 20.4MP Mirrorless Body Only Digital Camera + Extras,1365.0,2020-10-03
Auction,calculator,Cameras,Olympus X-Series,Olympus Stylus 1s Zoom 10.7x (28-300mm) F/2.8 Constant Aperture,319.0,2020-10-04
Auction,calculator,Cameras,Olympus X-Series,Olympus Stylus 1s Zoom 10.7x (28-300mm) F/2.8 Constant Aperture,319.0,2020-10-04
Auction,calculator,Cameras,Olympus X-Series,Olympus (FE-46) 12MP Digital Camera - 5x Zoom in good working Condition ,21.18,2020-10-06
Auction,calculator,Cameras,Olympus X-Series,Olympus (FE-46) 12MP Digital Camera - 5x Zoom in good working Condition ,21.18,2020-10-06
Auction,calculator,Cameras,Olympus X-Series,Olympus E-620 Camera With 14-42 / 40-150 + telephoto Lens + bag + straps+ x batt,252.5,2020-10-07
Auction,calculator,Cameras,Olympus X-Series,Olympus E-620 Camera With 14-42 / 40-150 + telephoto Lens + bag + straps+ x batt,252.5,2020-10-07
