sale_condition,groupA,groupB,groupC,title,price,date
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black (Body Only),404.0,2020-08-11
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black (Body Only),305.0,2020-08-11
Auction,calculator,Cameras,Canon EOS 70D,"Canon EOS 70D 20.2MP Digital Camera - Black (With Mic, Chargers, Tripod and Bag)",310.0,2020-08-12
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black (Kit w/ EF-S IS STM 18-55mm...,286.0,2020-08-12
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D Digital SLR Camera - Black (Body Only) LCD non-working,152.5,2020-08-12
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D DSLR W/ 10mm-22mm Lens + 70mm-300mm Lens ,565.0,2020-08-12
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black (Kit w/ EF-S IS 18-135mm),530.0,2020-08-12
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black (Body Only) - Please Read,224.5,2020-08-13
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black (Kit w/ EF-S IS STM 18-55mm...,445.0,2020-08-13
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP DSLR - Black (Kit w/ EF-S IS STM 18-135mm) with Camera Bag,415.0,2020-08-13
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black (Body Only) Lightly Used Video,362.0,2020-08-13
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - BODY ONLY FOR PARTS ONLY,147.5,2020-08-14
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera with Strap- Black (w/ 18-55mm lens),503.0,2020-08-14
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black (Body Only),401.0,2020-08-14
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black (Body Only) PARTS,200.0,2020-08-14
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black (Body Only) Lightly Used Video,338.0,2020-08-15
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black (w/ EF-S IS STM 18-135mm lens),639.09,2020-08-16
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - (Kit w/ EF-S IS STM 18-55mm),310.0,2020-08-16
Auction,calculator,Cameras,Canon EOS 70D,"Canon EOS 70D 20.2MP Digital SLR Camera - Black (Body Only), Used. ",385.0,2020-08-17
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black (Body Only) - 8469B002,355.0,2020-08-17
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black And Olympus E-500 Camera,512.0,2020-08-18
Auction,calculator,Cameras,Canon EOS 70D,"Canon EOS 70D 20.2MP Digital SLR Camera Black (Body Only) Strap, Charger & Batt",467.0,2020-08-19
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D Digital SLR Camera W/ 2 Lenses Tamron 18-270mm Ultrasonic 70-300mm,325.76,2020-08-19
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - w/18-55mm & 55-250mm Lenses and Case,653.0,2020-08-20
Auction,calculator,Cameras,Canon EOS 70D,"Canon EOS 70D 20.2MP DSLR Camera w/ EF-S 18-55mm, 55-250mm / EF 50mm /10xBattery",610.0,2020-08-21
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP SLR - Black (Kit w/ EF-S IS STM 18-135mm & BG-E14 Grip,455.0,2020-08-22
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D - Body Only ,335.0,2020-08-23
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP DSLR Camera - Black (Kit w/ EF-S IS STM 18-55mm,545.0,2020-08-23
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D Body Original Box 8729 Shutter Count,470.0,2020-08-24
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP DSLR--EF-S IS STM 18-135 lens--Battery Grip,425.0,2020-08-24
Auction,calculator,Cameras,Canon EOS 70D,Canon 70D with EF-S 18-135mm f/3.5-5.6 IS STM and 2 LP-E6 Batteries + Charger ,565.0,2020-08-25
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black (Body Only),431.0,2020-08-25
Auction,calculator,Cameras,Canon EOS 70D,"Canon EOS 70D 20.2MP DSLR Camera w/ EF-S 18-55mm, 55-250mm / EF 50mm- Preowned",703.0,2020-08-25
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D Digital SLR Camera,520.0,2020-08-25
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70d (Body Only) Original box included,548.0,2020-08-26
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black ,410.0,2020-08-26
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera w/ EF-S 18-55mm 2 batteries & charger,499.0,2020-08-27
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black ,323.0,2020-08-27
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black WITH 18-135mm Kit Lense  & 50mm,600.0,2020-08-27
Auction,calculator,Cameras,Canon EOS 70D,Canon EOS 70D 20.2MP Digital SLR Camera - Black (Kit w/ EF-S IS STM 18-55mm,380.0,2020-08-28
