sale_condition,groupA,groupB,groupC,title,price,date
Auction,calculator,Cameras,Leica TL,Leica TL 16.3MP Digital Camera - Silver (Body Only),505.0,2020-10-10
Auction,calculator,Cameras,Leica TL,Leica TL2 Type 5370 Mirrorless Digital Camera Body 24.2Mp + Megagear Case,1199.86,2020-10-23
Auction,calculator,Cameras,Leica TL,Leica T Typ 701 Mirrorless Digital Camera Silver + 2 manual lenses,450.0,2020-11-15
Auction,calculator,Cameras,Leica TL,"Leica T  Fully Boxed, Mint, Extras  Best On Ebay!",588.85,2020-11-21
Auction,calculator,Cameras,Leica TL,"Leica TL2 Mirrorless Digital Camera Body, Silver {24.2 M/P} 18188",1009.9,2020-12-01
Auction,calculator,Cameras,Leica TL,"Leica TL2 Mirrorless Digital Camera Body, Silver {24.2 M/P} 18188",999.0,2020-12-01
Auction,calculator,Cameras,Leica TL,"Leica TL2 Mirrorless Digital Camera Body, Silver {24.2 M/P} 18188",1014.2,2020-12-01
Auction,calculator,Cameras,Leica TL,LEICA TL2 - Body & Extras - Excellent,906.7,2020-12-18
Auction,calculator,Cameras,Leica TL,LEICA TL2 - Body & Extras - Excellent,880.0,2020-12-18
Auction,calculator,Cameras,Leica TL,LEICA TL2 - Body & Extras - Excellent,904.3,2020-12-18
Auction,calculator,Cameras,Leica TL,"Leica TL2 Mirrorless Digital Camera Body, Silver {24.2 M/P} 18188",980.9,2020-12-22
Auction,calculator,Cameras,Leica TL,"Leica TL2 Mirrorless Digital Camera Body, Silver {24.2 M/P} 18188",970.0,2020-12-22
Auction,calculator,Cameras,Leica TL,"Leica TL2 Mirrorless Digital Camera Body, Silver {24.2 M/P} 18188",985.2,2020-12-22
Auction,calculator,Cameras,Leica TL,"Leica T (TYP 701) with Sigma 30mm 1.4 and 45mm 2.8 lenses, strap, extra battery",834.0,2020-12-27
Auction,calculator,Cameras,Leica TL,"Leica T (TYP 701) with Sigma 30mm 1.4 and 45mm 2.8 lenses, strap, extra battery",860.0,2020-12-27
Auction,calculator,Cameras,Leica TL,"Leica T (TYP 701) with Sigma 30mm 1.4 and 45mm 2.8 lenses, strap, extra battery",880.0,2021-01-01
Auction,calculator,Cameras,Leica TL,"Leica T (TYP 701) with Sigma 30mm 1.4 and 45mm 2.8 lenses, strap, extra battery",854.0,2021-01-01
Auction,calculator,Cameras,Leica TL,Leica CL 24MP Digital Camera (Black) +EXC Condition + Acc + 18mm Elmarit-TL 2.8,2013.0,2021-01-06
Auction,calculator,Cameras,Leica TL,"Leica T (TYP 701) with Sigma 30mm 1.4 and 45mm 2.8 lenses, strap, extra battery",890.0,2021-01-06
Auction,calculator,Cameras,Leica TL,Leica CL 24MP Digital Camera (Black) +EXC Condition + Acc + 18mm Elmarit-TL 2.8,2002.75,2021-01-06
Auction,calculator,Cameras,Leica TL,"Leica T (TYP 701) with Sigma 30mm 1.4 and 45mm 2.8 lenses, strap, extra battery",864.0,2021-01-06
Auction,calculator,Cameras,Leica TL,"Leica T (TYP 701) BODY ONLY, strap, charger, all accessories",366.1,2021-01-19
BIN,calculator,Cameras,Leica TL,Leica TL2 Black 18187 NEW - 2 Year Warranty Photo Görlitz buying + SALE,1508.06,2020-08-14
BIN,calculator,Cameras,Leica TL,Leica TL2 TL 2 24.2MP Mirrorless Silver Digital Camera Body Only MINT,1227.94,2020-08-15
BIN,calculator,Cameras,Leica TL,Leica CL Vario Kit (CL body silver + Vario-Elmar-TL 18-56mm ASPH lens) box MINT,2924.65,2020-08-17
BIN,calculator,Cameras,Leica TL,Leica CL Vario-Elmar-TL 18-56 Bundle (Black) - Mint with Extras,2950.0,2020-08-19
BIN,calculator,Cameras,Leica TL,"Leica TL 16.3MP Digital Camera - Black (Body Only) open box condition, 2 cases.",864.0,2020-08-26
BIN,calculator,Cameras,Leica TL,"Leica TL Chassis, Body Titanium Anodised Art 18112 * Photo Specialist Dealer *",884.53,2020-08-26
BIN,calculator,Cameras,Leica TL,Leica TL 16.3MP Digital Camera - Black (Body Only),599.99,2020-09-02
BIN,calculator,Cameras,Leica TL,Leica CL + TL 18mm 2.8 of 21.02.18 19304 Photo-Goerlitz buying + SALE,2814.26,2020-09-02
BIN,calculator,Cameras,Leica TL,Leica TL Digital Mirrorless L Mount Black Camera Ex+++ (Body Only w/ Acc),738.0,2020-09-10
BIN,calculator,Cameras,Leica TL," Leica 18188 TL2 chrome - like new with full warranty // 33021,1",1163.7,2020-09-17
BIN,calculator,Cameras,Leica TL,"Leica TL2 Starter Bundle, schwarz eloxiert inkl.TL 1:2.8/18 ASPH. (NEU)",2054.29,2020-09-19
BIN,calculator,Cameras,Leica TL,Leica CL body Schwarz + TL 1:2/23mm ASPH.(NEU) ,4150.33,2020-09-20
BIN,calculator,Cameras,Leica TL,Leica cl Digital APS-C camera + lim's case + m mount adapter,1579.31,2020-09-28
BIN,calculator,Cameras,Leica TL,"Leica TL2 Starter Bundle, silber eloxiert inkl.TL 1:2.8/18 ASPH. (NEU)",2054.29,2020-09-28
BIN,calculator,Cameras,Leica TL,"Leica TL2 Starter Bundle, schwarz eloxiert inkl.TL 1:2.8/18 ASPH. (NEU)",2054.29,2020-09-28
