sale_condition,groupA,groupB,groupC,title,price,date
Auction,Albums,Cream,Cream Disraeli Gears,Cream Disraeli Gears LP UK Reaction NEW SEALED,18.5,2020-08-28
Auction,Albums,Cream,Cream Disraeli Gears,CREAM DISRAELI GEARS RSO MW 2130 Japan OBI VINYL LP,27.01,2020-08-29
Auction,Albums,Cream,Cream Disraeli Gears,“RARE” CREAM - DISRAELI GEARS 1967 Original UK Reaction Vinyl LP 593003 MONO,28.1,2020-08-30
Auction,Albums,Cream,Cream Disraeli Gears,Disraeli Gears by Cream Reaction Label 5940003 Plays really well ,21.41,2020-08-30
Auction,Albums,Cream,Cream Disraeli Gears,Cream - Disraeli Gears  - MONO LP - UK A1/B1 - REACTION 593 003,18.06,2020-08-30
Auction,Albums,Cream,Cream Disraeli Gears,Rare MONO 1967 mono CREAM ~ DISRAELI GEARS = Clapton Hard Psych SUNSHINE OF LOVE,88.7,2020-08-30
Auction,Albums,Cream,Cream Disraeli Gears,Cream - Disraeli Gears HMV Green Exclusive Vinyl,46.82,2020-08-31
Auction,Albums,Cream,Cream Disraeli Gears,CREAM - DISRAELI GEARS - ULTRA LTD - TRANSLUCENT GREEN VINYL LP - 300 MADE. NEW,38.14,2020-09-01
Auction,Albums,Cream,Cream Disraeli Gears,CREAM DISRAELI GEARS RSO MW 2130 Japan VINYL LP,16.9,2020-09-02
Auction,Albums,Cream,Cream Disraeli Gears,Cream ‎– Disraeli Gears Vinyl Record 1967 Reaction ‎– 594 003,16.73,2020-09-03
Auction,Albums,Cream,Cream Disraeli Gears,Cream ‎– Disraeli Gears LP Vinyl Record 2019 Polydor ‎– 535 484-3 Reissue ,6.69,2020-09-03
Auction,Albums,Cream,Cream Disraeli Gears,cream disraeli gears vinyl,60.21,2020-09-03
Auction,Albums,Cream,Cream Disraeli Gears,CREAM DISRAELI GEARS RSO MWA 7003 Japan OBI VINYL LP,25.99,2020-09-05
Auction,Albums,Cream,Cream Disraeli Gears,CREAM...DISRAELI GEARS... UK EARLY ISSUE ALBUM...REACTION 594003,30.36,2020-09-05
Auction,Albums,Cream,Cream Disraeli Gears,Cream Disraeli Gears RSO MWX4002 Japan  VINYL LP,31.5,2020-09-06
Auction,Albums,Cream,Cream Disraeli Gears,Cream (2)- Disraeli Gears Vinyl LP RSO MW 2130,49.99,2020-09-06
Auction,Albums,Cream,Cream Disraeli Gears,CREAM DISRAELI GEARS RSO MWA 7003 Japan OBI VINYL LP,18.5,2020-09-06
Auction,Albums,Cream,Cream Disraeli Gears,CREAM 'Disraeli Gears' Orig 1967 US Atco Psych Garage Rock LP First Press Stereo,13.38,2020-09-10
Auction,Albums,Cream,Cream Disraeli Gears,"Cream, Disraeli Gears Reissue",6.72,2020-09-10
Auction,Albums,Cream,Cream Disraeli Gears,RECORD ALBUM CREAM DISRAELI GEARS no sleeve 210,18.93,2020-09-11
Auction,Albums,Cream,Cream Disraeli Gears,RECORD ALBUM CREAM DISRAELI GEARS Re-released New & Sealed 190,22.77,2020-09-11
Auction,Albums,Cream,Cream Disraeli Gears,CREAM - DISRAELI GEARS 1967 STEREO LP RARE excellent condition,56.2,2020-09-13
Auction,Albums,Cream,Cream Disraeli Gears,CREAM Disraeli Gears ATCO LP ~,46.99,2020-09-13
