sale_condition,groupA,groupB,groupC,title,price,date
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments TI-84 Plus CE Graphing Calculator,102.99,2020-07-06
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments TI-84 Plus CE Graphing Calculator - Mint,95.75,2020-07-06
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments TI 84 PLUS CE Graphing Calculator - Blue,74.0,2020-07-06
Auction,calculator,calculator,ti-84 plus CE calculator,TI-84 Plus CE Color Graphing Calculator - Unused,113.45,2020-07-06
Auction,calculator,calculator,ti-84 plus CE calculator,"Texas Instruments TI-84 Plus CE  - Black, Color Graphing Calculator - NEW",103.09,2020-07-06
Auction,calculator,calculator,ti-84 plus CE calculator,"NEVER OPENED, NEW, SEALED, Texas Instruments TI-84 Plus CE Graphing Calculator",100.0,2020-07-06
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments TI 84 PLUS CE Graphing Calculator - Blue,87.0,2020-07-06
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments TI-84 Plus CE Graphing Calculator- NEW,103.99,2020-07-07
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments TI-84 Plus CE Graphing Calculator,52.6,2020-07-07
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments Ti-84 Plus CE Graphing Color Calculator - Rose Gold,91.95,2020-07-07
Auction,calculator,calculator,ti-84 plus CE calculator,ti-84 plus ce color graphing calculator,63.6,2020-07-07
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments TI-84 Plus CE Graphing Calculator,104.4,2020-07-07
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments TI-84 Plus CE Graphing Calculator w/ Color Screen - YELLOW,83.45,2020-07-08
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments TI-84 Plus CE Graphing Calculator,99.25,2020-07-08
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments TI-84 Plus CE Graphing Calculator,67.85,2020-07-08
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments TI-84 Plus CE Graphing Calculator,98.4,2020-07-08
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments TI-84 Plus CE Graphing Calculator,113.4,2020-07-08
Auction,calculator,calculator,ti-84 plus CE calculator,TEXAS INSTRUMENTS TI-84 PLUS CE GRAPHING CALCULATOR NEW IN PACKAGE,104.99,2020-07-09
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments TI-84 Plus CE Graphing Calculator (White) Unsure if it works,62.71,2020-07-09
Auction,calculator,calculator,ti-84 plus CE calculator,Texas Instruments TI-84 Plus CE Graphing Calculator,98.4,2020-07-09
