sale_condition,groupA,groupB,groupC,title,price,date
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream - Royal Albert Hall London (DVD, 2005, 2-Disc Set)",6.75,2020-08-31
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream - Royal Albert Hall (London May 2-3-5-6 2005/Live Recording, 2005)",9.37,2020-09-05
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream - Royal Albert Hall (London May 2-3-5-6 2005/Live Recording, 2005)",37.01,2020-09-12
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream - Royal Albert Hall London (DVD, 2005, 2-Disc Set)",18.2,2020-09-23
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream - Royal Albert Hall London (DVD, 2005, 2-Disc Set)",21.25,2020-09-25
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005",Cream - Royal Albert Hall London May 2-3-5-6 2005 Double CD,13.56,2020-10-17
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005",Cream - Royal Albert Hall - London - May 2-3-5-6 2005 - 2xCD excellent condition,9.99,2020-10-27
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005",Cream - Royal Albert Hall - London - May 2-3-5-6 2005 - 2xCD excellent condition,9.99,2020-10-27
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005",Cream - Royal Albert Hall - London - May 2-3-5-6 2005 - 2xCD excellent condition,9.99,2020-10-27
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream - Royal Albert Hall London (DVD, 2005, 2-Disc Set)",2.99,2020-11-07
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream - Royal Albert Hall London (DVD, 2005, 2-Disc Set)",2.99,2020-11-07
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream - Royal Albert Hall London (DVD, 2005, 2-Disc Set)",2.99,2020-11-07
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream - Royal Albert Hall London (DVD, 2005, 2-Disc Set)",2.1,2020-11-09
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream - Royal Albert Hall London (DVD, 2005, 2-Disc Set)",2.1,2020-11-09
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream - Royal Albert Hall London (DVD, 2005, 2-Disc Set)",2.1,2020-11-09
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream - Royal Albert Hall London (DVD, 2005, 2-Disc Set)",5.1,2020-11-09
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005",Cream Royal Albert Hall London May 2005 CD Set,5.0,2020-11-26
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005",Cream Royal Albert Hall London May 2005 CD Set,5.0,2020-11-26
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005",Cream Royal Albert Hall London May 2005 CD Set,7.89,2020-11-26
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream Royal Albert Hall ticket from 2 May 2005, flyer and 40 page colour...",16.99,2020-12-03
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005",CREAM CLAPTON BRUCE & BAKER AT ROYAL ALBERT HALL USED TICKET DATED 6 MAY 2005 NM,8.69,2020-12-21
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005",CREAM - ROYAL ALBERT HALL: LONDON MAY 2-3-5-6 2005 DOUBLE CD - SEALED,25.99,2020-12-24
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005",CREAM - ROYAL ALBERT HALL: LONDON MAY 2-3-5-6 2005 DOUBLE CD - SEALED,30.99,2020-12-24
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005",CREAM - ROYAL ALBERT HALL: LONDON MAY 2-3-5-6 2005 DOUBLE CD - SEALED,12.55,2020-12-24
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream - Royal Albert Hall London (DVD, 2005, 2-Disc Set)",1.0,2020-12-29
Auction,Albums,Cream,"Cream Royal Albert Hall London May 2-3-5-6, 2005","Cream - Royal Albert Hall London (DVD, 2005, 2-Disc Set)",5.95,2020-12-29
