sale_condition,groupA,groupB,groupC,title,price,date
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP Digital Camera - with Canon adapter & 2 Xtra batteries ,96.7,2020-08-11
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 14.2MP Digital Camera Silver Used Good Condition No Charger,157.25,2020-08-16
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP Digital Camera - Black (Includes 18-55mm Lens),172.5,2020-08-18
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP Digital Camera - Silver (Kit w/ E OSS 18-55mm Lens),137.2,2020-08-25
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP Digital Camera - Black (Body Only),147.0,2020-08-30
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP Digital Camera - Silver (Kit w/ E OSS 18-55mm Lens),165.73,2020-08-30
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP with 2 lens SEL55210 SEL1855,229.74,2020-09-02
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony a (alpha) NEX-5N 16.1 MP Digital Camera - Black (Body Only),72.9,2020-09-08
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP Digital Camera - Silver (Body Only) W/ External Flash,82.59,2020-09-10
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP Digital Camera with 16-50mm lens,185.0,2020-09-12
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP Digital Camera - Silver (Kit w/ E OSS 18-55mm Lens),160.05,2020-09-12
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP Digital Camera - Black (with bag & accessories),145.5,2020-09-14
Auction,calculator,Cameras,Sony Alpha Nex-5N,"Sony Alpha NEX-5N  - Silver (Body Only) Used, and completely functional",76.0,2020-09-14
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony a (alpha) NEX-5N 16.1 MP Digital Camera - Black (Body Only),80.9,2020-09-14
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP Digital Camera f3.5-5.6 Oss18-55mm 3.5-6.3/18-200 Zoom,190.7,2020-09-17
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP with Kit 18-55mm Lens + 50 1.8 (See description for 50),218.9,2020-09-18
Auction,calculator,Cameras,Sony Alpha Nex-5N,"Sony Alpha NEX-5N 16.1 MP Digital Camera Silver - Body, 2 batteries and charger",113.9,2020-09-18
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP Digital Camera - Silver (Kit w/ 18-55mm Lens),143.0,2020-09-19
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP with 2 lens SEL55210 SEL1855,220.49,2020-09-19
Auction,calculator,Cameras,Sony Alpha Nex-5N,Sony Alpha NEX-5N 16.1MP Digital Camera - Black (With Sony SEL1855 18-55mm Lens),119.1,2020-09-24
