sale_condition,groupA,groupB,groupC,title,price,date
Auction,calculator,GPUs,RTX 1070 Ti,NVIDIA GeForce GTX 1070 Ti Founders Edition,262.63,2020-10-07
Auction,calculator,GPUs,RTX 1070 Ti,ASUS Geforce GTX 1070 Ti 8GB GDDR5 Gaming Graphics Card,280.0,2020-10-13
Auction,calculator,GPUs,RTX 1070 Ti,MSI Gaming GeForce GTX 1070 Ti DUKE GDDR5,223.0,2020-10-17
Auction,calculator,GPUs,RTX 1070 Ti,MSI GeForce GTX 1070 Ti Gaming 8G,277.2,2020-10-24
Auction,calculator,GPUs,RTX 1070 Ti,MSI GeForce GTX 1070 Ti Gaming 8G,277.2,2020-10-24
Auction,calculator,GPUs,RTX 1070 Ti,ASUS GeForce GTX 1070 Ti 8GB Turbo Graphics Card USED FREE SHIPPING,257.0,2020-10-26
Auction,calculator,GPUs,RTX 1070 Ti,ASUS GeForce GTX 1070 Ti 8GB Turbo Graphics Card USED FREE SHIPPING,257.0,2020-10-26
Auction,calculator,GPUs,RTX 1070 Ti,ZOTAC 1070 Ti,250.0,2020-11-01
Auction,calculator,GPUs,RTX 1070 Ti,ZOTAC 1070 Ti,250.0,2020-11-01
Auction,calculator,GPUs,RTX 1070 Ti,EVGA Geforce GTX 1070 TI,255.5,2020-11-01
Auction,calculator,GPUs,RTX 1070 Ti,GIGABYTE GeForce GTX 1070 Ti 8GB GDDR5 Graphics Card FreeShip,245.5,2020-11-05
Auction,calculator,GPUs,RTX 1070 Ti,MSI Aero -- 1070ti 8gb GPU - NVIDIA - VR Ready - Fast Shipping!,206.45,2020-11-14
Auction,calculator,GPUs,RTX 1070 Ti,MSI Titanium -- 1070ti 8gb GPU - NVIDIA - VR Ready - Fast Shipping!,251.9,2020-11-14
Auction,calculator,GPUs,RTX 1070 Ti,MSI Aero -- 1070ti 8gb GPU - NVIDIA - VR Ready - Fast Shipping!,213.3,2020-11-14
Auction,calculator,GPUs,RTX 1070 Ti,MSI Titanium -- 1070ti 8gb GPU - NVIDIA - VR Ready - Fast Shipping!,261.35,2020-11-14
Auction,calculator,GPUs,RTX 1070 Ti,Gigabyte Gaming OC -- 1070ti 8gb GPU - NVIDIA - VR Ready - Fast Shipping!,309.9,2020-11-15
Auction,calculator,GPUs,RTX 1070 Ti,Gigabyte Gaming OC -- 1070ti 8gb GPU - NVIDIA - VR Ready - Fast Shipping!,316.75,2020-11-15
Auction,calculator,GPUs,RTX 1070 Ti,Nvidia Geforce Gtx 1070 Ti 8g,200.0,2020-11-17
Auction,calculator,GPUs,RTX 1070 Ti,EVGA GeForce GTX 1070 Ti SC 8GB GDDR5,260.45,2020-11-19
Auction,calculator,GPUs,RTX 1070 Ti,EVGA GeForce GTX 1070 Ti SC 8GB GDDR5,257.05,2020-11-19
Auction,calculator,GPUs,RTX 1070 Ti,NVIDIA GeForce GTX 1070 Ti 8GB GDDR5 PCI Express 3.0 Video Card,250.5,2020-11-21
Auction,calculator,GPUs,RTX 1070 Ti,EVGA Geforce RTX 1070 Ti FTW2,270.0,2020-12-02
Auction,calculator,GPUs,RTX 1070 Ti,EVGA Geforce RTX 1070 Ti FTW2,270.0,2020-12-02
Auction,calculator,GPUs,RTX 1070 Ti,ASUS Cerberus GeForce GTX 1070 Ti 8GB GDDR5 Graphics Card...,275.49,2020-12-03
Auction,calculator,GPUs,RTX 1070 Ti,Lot of 6 EVGA GeForce GTX RTX 1070 2080 1050Ti 2080Ti Hybrid FTW LOT FOR PARTS,922.03,2020-12-08
Auction,calculator,GPUs,RTX 1070 Ti,EVGA NVIDIA GeForce GTX 1070 Ti 8GB GDDR5 Graphics Card,310.9,2020-12-09
Auction,calculator,GPUs,RTX 1070 Ti,Zotac GeForce GTX 1070 Ti 8GB Mini Graphics Card,289.9,2020-12-11
Auction,calculator,GPUs,RTX 1070 Ti,Evga 1070 ti Sc Gaming,258.25,2020-12-12
Auction,calculator,GPUs,RTX 1070 Ti,NVIDIA Geforce RTX 3060 Ti,414.89,2020-12-12
Auction,calculator,GPUs,RTX 1070 Ti,Evga 1070 ti Sc Gaming,260.9,2020-12-12
Auction,calculator,GPUs,RTX 1070 Ti,NVIDIA Geforce RTX 3060 Ti,415.19,2020-12-12
Auction,calculator,GPUs,RTX 1070 Ti,Evga 1070 ti Sc Gaming,261.1,2020-12-12
Auction,calculator,GPUs,RTX 1070 Ti,1070 TI MSI Geforce GTX ,296.9,2020-12-13
Auction,calculator,GPUs,RTX 1070 Ti,1070 TI MSI Geforce GTX ,300.0,2020-12-13
Auction,calculator,GPUs,RTX 1070 Ti,EVGA Geforce GTX 1070 Ti Graphics Card,279.9,2020-12-14
Auction,calculator,GPUs,RTX 1070 Ti,EVGA Geforce GTX 1070 Ti Graphics Card,281.75,2020-12-14
Auction,calculator,GPUs,RTX 1070 Ti,PNY GeForce GTX 1070 Ti,280.9,2020-12-15
Auction,calculator,GPUs,RTX 1070 Ti,eVGA GeForce GTX 1070 Ti,300.0,2020-12-15
Auction,calculator,GPUs,RTX 1070 Ti,PNY GeForce GTX 1070 Ti,286.9,2020-12-15
Auction,calculator,GPUs,RTX 1070 Ti,MSI Nvidia GTX 1070 TI Duke 8GB,300.0,2020-12-16
Auction,calculator,GPUs,RTX 1070 Ti,PNY Technologies GeForce GTX 1070 Ti Dual Fan Design Graphic Card,200.9,2020-12-17
Auction,calculator,GPUs,RTX 1070 Ti,ASUS Geforce GTX 1070 Ti 8GB GDDR5 Gaming Graphics Card...,290.9,2020-12-17
Auction,calculator,GPUs,RTX 1070 Ti,ASUS Geforce GTX 1070 Ti 8GB GDDR5 Gaming Graphics Card...,293.25,2020-12-17
Auction,calculator,GPUs,RTX 1070 Ti,Geforce Rtx 1050 Ti,125.9,2020-12-20
Auction,calculator,GPUs,RTX 1070 Ti,Geforce Rtx 1050 Ti,128.65,2020-12-20
Auction,calculator,GPUs,RTX 1070 Ti,ASUS Cerberus GeForce GTX 1070 Ti 8GB GDDR5 Graphics Card...,307.0,2020-12-22
Auction,calculator,GPUs,RTX 1070 Ti,EVGA GeForce RTX 2080 Ti XC ULTRA GAMING (USED CONDITION),799.99,2020-12-22
Auction,calculator,GPUs,RTX 1070 Ti,EVGA Geforce GTX 1070 Ti FTW2 8GB Graphics Card (USED - good condition),313.19,2020-12-23
Auction,calculator,GPUs,RTX 1070 Ti,EVGA Geforce GTX 1070Ti 8GB (08GP46775KR) Graphics Card,338.07,2020-12-23
Auction,calculator,GPUs,RTX 1070 Ti,NVIDIA GEFORCE RTX 3060Ti Founders Edition 8GB GDDR6 Graphics Card,711.59,2020-12-23
Auction,calculator,GPUs,RTX 1070 Ti,MSI GeForce GTX 1070 Ti GAMING 8G VR Ready Graphics Card,291.22,2020-12-26
Auction,calculator,GPUs,RTX 1070 Ti,GIGABYTE GeForce GTX 1070 Ti 8GB GDDR5 Graphics Card,275.55,2020-12-27
Auction,calculator,GPUs,RTX 1070 Ti,GTX 1070 ti Asus Strix,308.25,2020-12-27
Auction,calculator,GPUs,RTX 1070 Ti,MSI GeForce GTX 1070 Ti 8GB GDDR5 Gaming Graphics Card *Gently used*,321.15,2020-12-27
Auction,calculator,GPUs,RTX 1070 Ti,MSI GTX 1070Ti Duke,277.55,2020-12-27
Auction,calculator,GPUs,RTX 1070 Ti,GIGABYTE GeForce GTX 1070 Ti 8GB GDDR5 Graphics Card,272.7,2020-12-27
Auction,calculator,GPUs,RTX 1070 Ti,GTX 1070 ti Asus Strix,310.9,2020-12-27
Auction,calculator,GPUs,RTX 1070 Ti,Zotac GeForce GTX 1070 Ti 8GB Mini Graphics Card | Clean & Tested Free Shipping,304.5,2020-12-28
Auction,calculator,GPUs,RTX 1070 Ti,Evga geforce gtx 1070ti SC,314.99,2020-12-28
Auction,calculator,GPUs,RTX 1070 Ti,New Listing,316.02,2020-12-29
Auction,calculator,GPUs,RTX 1070 Ti,New Listing,350.0,2020-12-29
Auction,calculator,GPUs,RTX 1070 Ti,gigabyte geforce gtx 1070 ti gaming OC 8g,311.9,2020-12-29
Auction,calculator,GPUs,RTX 1070 Ti,gigabyte geforce gtx 1070 ti gaming OC 8g,287.9,2020-12-29
Auction,calculator,GPUs,RTX 1070 Ti,EVGA GeForce GTX 1070 Ti 8GB Gaming Video Card,311.37,2020-12-29
Auction,calculator,GPUs,RTX 1070 Ti,PNY Technologies GeForce GTX 1070 Ti Dual Fan Design Graphic Card,300.0,2020-12-29
Auction,calculator,GPUs,RTX 1070 Ti,MSI GeForce GTX 1070 Ti 8GB GDDR5 Graphics Card ,285.9,2020-12-30
Auction,calculator,GPUs,RTX 1070 Ti,MSI NVIDIA GeForce GTX 1070 TI Aero  8GB graphics Card - VR Ready!,298.54,2020-12-31
Auction,calculator,GPUs,RTX 1070 Ti,NVIDIA GeForce RTX 2080 TI Founders Edition,950.0,2021-01-02
Auction,calculator,GPUs,RTX 1070 Ti,EVGA Geforce GTX 1070 TI 8GB FTW2 Gaming - Used,325.0,2021-01-02
Auction,calculator,GPUs,RTX 1070 Ti,Msi geforce rtx 2080 ti gaming x trio,808.25,2021-01-03
