sale_condition,groupA,groupB,groupC,title,price,date
Auction,calculator,GPUs,RX 5700 XT,GIGABYTE Radeon RX 5700 XT GAMING OC GDDR6 Graphics Card - 8GB,300.0,2020-08-26
Auction,calculator,GPUs,RX 5700 XT,GIGABYTE Radeon RX 5700 XT GAMING OC GDDR6 Graphics Card - 8GB,321.5,2020-08-26
Auction,calculator,GPUs,RX 5700 XT,GIGABYTE Radeon RX 5700 XT GAMING OC GDDR6 Graphics Card - 8GB,300.0,2020-08-26
Auction,calculator,GPUs,RX 5700 XT,GIGABYTE Radeon RX 5700 XT GAMING OC GDDR6 Graphics Card - 8GB,365.0,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,ASUS Radeon RX 5700 XT 8GB RX5700XT-8G Video Graphics Card GPU,392.0,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,PowerColor Red Devil AMD Radeon RX 5700 XT 8GB GDDR6 Graphics Card (AXRX 5700...,380.0,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,XFX AMD Radeon™ RX 5700 XT 8GB GDDR6 THICC III Ultra,360.0,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,XFX Radeon RX 5700 XT 8GB GDDR6 Graphics Card,336.51,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,PowerColor Radeon RX 5700 XT 8GB GDDR6 Radeon PLEASE READ CAREFULLY,207.78,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,GIGABYTE Radeon RX 5700 XT GAMING OC GDDR6 Graphics Card - 8GB,380.79,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,ASUS Radeon RX 5700 XT 8GB RX5700XT-8G Video Graphics Card GPU,369.9,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,PowerColor Red Devil AMD Radeon RX 5700 XT 8GB GDDR6 Graphics Card (AXRX 5700...,394.99,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,XFX AMD Radeon™ RX 5700 XT 8GB GDDR6 THICC III Ultra,378.19,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,XFX Radeon RX 5700 XT 8GB GDDR6 Graphics Card,351.51,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,PowerColor Radeon RX 5700 XT 8GB GDDR6 Radeon PLEASE READ CAREFULLY,184.78,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,GIGABYTE Radeon RX 5700 XT GAMING OC GDDR6 Graphics Card - 8GB,365.0,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,ASUS Radeon RX 5700 XT 8GB RX5700XT-8G Video Graphics Card GPU,389.0,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,PowerColor Red Devil AMD Radeon RX 5700 XT 8GB GDDR6 Graphics Card (AXRX 5700...,380.0,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,XFX AMD Radeon™ RX 5700 XT 8GB GDDR6 THICC III Ultra,360.0,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,XFX Radeon RX 5700 XT 8GB GDDR6 Graphics Card,336.51,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,PowerColor Radeon RX 5700 XT 8GB GDDR6 Radeon PLEASE READ CAREFULLY,203.78,2020-08-27
Auction,calculator,GPUs,RX 5700 XT,ASUS ROG Strix Radeon RX 5700 XT OC GDDR6 Graphics Card - 8GB,411.01,2020-08-28
Auction,calculator,GPUs,RX 5700 XT,SAPPHIRE NITRO+ Radeon RX 5700 XT 8GB GDDR6 Graphics Card (100416NT+SESR) RGB,435.0,2020-08-28
Auction,calculator,GPUs,RX 5700 XT,PowerColor Red Devil AMD Radeon RX 5700 XT 8GB GDDR6 Graphics Card (AXRX 5700 XT,390.0,2020-08-28
Auction,calculator,GPUs,RX 5700 XT,ASUS ROG Strix Radeon RX 5700 XT OC GDDR6 Graphics Card - 8GB,411.01,2020-08-28
Auction,calculator,GPUs,RX 5700 XT,SAPPHIRE NITRO+ Radeon RX 5700 XT 8GB GDDR6 Graphics Card (100416NT+SESR) RGB,443.7,2020-08-28
Auction,calculator,GPUs,RX 5700 XT,"Gigabyte Radeon Rx 5700 Xt OC 8G Graphics Card, PCIe 4.0, 8GB 256-Bit GDDR6",360.0,2020-08-28
Auction,calculator,GPUs,RX 5700 XT,PowerColor Red Devil AMD Radeon RX 5700 XT 8GB GDDR6 Graphics Card (AXRX 5700 XT,404.9,2020-08-28
Auction,calculator,GPUs,RX 5700 XT,ASUS ROG Strix Radeon RX 5700 XT OC GDDR6 Graphics Card - 8GB,411.01,2020-08-28
Auction,calculator,GPUs,RX 5700 XT,SAPPHIRE NITRO+ Radeon RX 5700 XT 8GB GDDR6 Graphics Card (100416NT+SESR) RGB,435.0,2020-08-28
Auction,calculator,GPUs,RX 5700 XT,PowerColor Red Devil AMD Radeon RX 5700 XT 8GB GDDR6 Graphics Card (AXRX 5700 XT,390.0,2020-08-28
Auction,calculator,GPUs,RX 5700 XT,MSI R5700XTMHC AMD Radeon RX 5700 XT Mech OC 8GB GDDR6 - Read Description,315.0,2020-08-29
Auction,calculator,GPUs,RX 5700 XT,XFX Thicc III Ultra AMD Radeon RX 5700 XT 8GB GDDR6X Graphics Card RX57XT8TBD8,392.0,2020-08-29
Auction,calculator,GPUs,RX 5700 XT,MSI R5700XTMHC AMD Radeon RX 5700 XT Mech OC 8GB GDDR6 - Read Description,335.0,2020-08-29
Auction,calculator,GPUs,RX 5700 XT,XFX Thicc III Ultra AMD Radeon RX 5700 XT 8GB GDDR6X Graphics Card RX57XT8TBD8,392.0,2020-08-29
Auction,calculator,GPUs,RX 5700 XT,MSI R5700XTMHC AMD Radeon RX 5700 XT Mech OC 8GB GDDR6 - Read Description,315.0,2020-08-29
Auction,calculator,GPUs,RX 5700 XT,XFX Thicc III Ultra AMD Radeon RX 5700 XT 8GB GDDR6X Graphics Card RX57XT8TBD8,392.0,2020-08-29
Auction,calculator,GPUs,RX 5700 XT,SAPPHIRE NITRO+ Radeon RX 5700 XT 8GB GDDR6 Graphics Card,403.0,2020-08-30
