sale_condition,groupA,groupB,groupC,title,price,date
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 with Grip and batteries,764.0,2020-10-17
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera w/ Fujifilm VPB-XH1 Vertical Power Booster Grip,750.0,2020-10-21
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Camera w/ Battery Grip/ Cage / Rode Shotgun Mic/ Accessories/ Lot,810.0,2020-10-22
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 / XH1 Body with Battery Grip - Mint with Packaging And Accessories,900.0,2020-10-22
Auction,calculator,Cameras,Fujifilm X-H1,[EX++] Fujifilm X-H1 Mirrorless Camera Body W/ VPB-XH1 Grip and 3 Batteries,813.0,2020-10-22
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera - with battery grip and extra batteries,904.0,2020-10-22
Auction,calculator,Cameras,Fujifilm X-H1,"Fujifilm Fuji X-H1 with VPB-XH1 Battery Grip + RRS ""L"" Bracket - LOW USE!",830.0,2020-10-28
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Mirrorless Digital Camera Body with Battery Grip and 3 Batteries,761.67,2020-11-03
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera - Black with battery grip,705.0,2020-11-05
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Mirrorless Digital Camera Body Only - Black,733.29,2020-11-09
Auction,calculator,Cameras,Fujifilm X-H1,Fuji Fujifilm X-H1 24.3MP Camera Body - LOW Shutter Count - Mint Condition!,750.0,2020-11-10
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera With Grip  - Black,720.5,2020-11-13
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera Body in Exc Condition w/4 NP-W126S Batteries Lt Use,666.0,2020-11-14
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 24.3 Mpx Digital SLR Camera - Black (Body Only),876.73,2020-11-15
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 with Battery Grip,811.0,2020-11-15
Auction,calculator,Cameras,Fujifilm X-H1,"Fujifilm X-H1 Black Body Only with Vertical Power Booster, Think Tank Bag",661.5,2020-11-18
Auction,calculator,Cameras,Fujifilm X-H1,"Fujifilm X-H1 Digital Camera w/ VPB-XH1 battery grip, 5 batteries, and more FUJI",856.0,2020-11-19
Auction,calculator,Cameras,Fujifilm X-H1,"Fujifilm X-H1 Digital Camera w/ VPB-XH1 battery grip, 5 batteries, and more FUJI",795.0,2020-11-20
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera - Black battery grip ,645.0,2020-11-22
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera Body in Exc Condition w/4 NP-W126S Batteries Lt Use,720.0,2020-11-22
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm Fuji X-H1 Body with Grip and 3 batteries,760.0,2020-11-25
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Mirrorless Digital Camera Body Only - Black,687.0,2020-12-01
Auction,calculator,Cameras,Fujifilm X-H1,FUJIFILM X-H1 Mirrorless Digital Camera with 16-55mm Lens Booster Grip Bundle,1276.0,2020-12-01
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera with battery grip,873.0,2020-12-06
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera - Black With  Fujifilm Mic-ST1,650.0,2020-12-06
Auction,calculator,Cameras,Fujifilm X-H1,Fuji X-H1 Body/Battery Grip/ 3 batteries *MINT CONDITION* FREE SHIPPING,763.0,2020-12-09
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera - Includes Optional Grip - Less than 500 actuations,886.0,2020-12-10
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera - Black,776.0,2020-12-13
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera W/ Battery Grip - Black,712.22,2020-12-14
Auction,calculator,Cameras,Fujifilm X-H1,"Fujifilm X-H1 Digital Camera w/ VPB-XH1 battery grip, 3 batteries, and more FUJI",910.0,2020-12-20
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1Digital Camera Body - Black **MINT 475 shutter**,640.0,2020-12-23
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Mirrorless Digital Camera Body Only - Black,649.0,2020-12-24
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera - Black,568.0,2020-12-26
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Mirrorless Digital Camera Body Only - Low shutter count of 1596,595.0,2020-12-28
Auction,calculator,Cameras,Fujifilm X-H1,"Fuji Fujifilm X-H1, Mint, 457 shutter count",767.0,2020-12-28
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera - Black,620.0,2020-12-28
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm x-h1 W Grip and 3 batteries,613.0,2020-12-29
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera - (Black Pretty Much New),565.0,2020-12-30
Auction,calculator,Cameras,Fujifilm X-H1,"Fujifilm X-H1 w/Vertical Battery Grip, Boxes (Under 4K Shutter) Body Only",848.0,2020-12-31
Auction,calculator,Cameras,Fujifilm X-H1,"Fuji Fujifilm X-H1, Mint, 457 shutter count",745.0,2021-01-04
Auction,calculator,Cameras,Fujifilm X-H1,Fuji Fujifilm X-H1 + Battery Grip,839.0,2021-01-08
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera - Black,795.0,2021-01-10
Auction,calculator,Cameras,Fujifilm X-H1,"Fujifilm X-H1 w/Vertical Battery Grip, Boxes (Under 4K Shutter) Body Only",848.0,2021-01-10
Auction,calculator,Cameras,Fujifilm X-H1,Fuji X-H1,723.0,2021-01-10
Auction,calculator,Cameras,Fujifilm X-H1,Fuji X-H1 Body - VPB-XH1 Power Booster Grip + 3x batteries + EF-X8 Flash  ,829.0,2021-01-10
Auction,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Mirrorless Digital Camera - Black (with Vertical Power Booster...,859.0,2021-01-11
BIN,calculator,Cameras,Fujifilm X-H1,Fuji Fujifilm X-H1 Excellent Condition,768.84,2020-08-11
BIN,calculator,Cameras,Fujifilm X-H1,Fuji Fujifilm X-H1 Excellent Condition,768.84,2020-08-15
BIN,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Mirrorless Digital Camera w/Vertical Power Booster grip MINIT +++,925.0,2020-08-17
BIN,calculator,Cameras,Fujifilm X-H1,Fujifilm XH1 With Vertical Power Booster Grip,874.9,2020-08-19
BIN,calculator,Cameras,Fujifilm X-H1,Fujifilm XH1 With Vertical Power Booster Grip,813.15,2020-08-21
BIN,calculator,Cameras,Fujifilm X-H1,Fuji Fujifilm X-H1 Great Condition 2500 Shutter Count,748.84,2020-08-25
BIN,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera With Bundle,1200.0,2020-08-26
BIN,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 With Battery Grip And More (see Description),909.9,2020-08-29
BIN,calculator,Cameras,Fujifilm X-H1,Fuji Fujifilm X-H1 Good Condition,758.84,2020-08-29
BIN,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera - Black (with Grip + 3 OEM Batteries)  Mint!,1074.95,2020-08-30
BIN,calculator,Cameras,Fujifilm X-H1,"Fujifilm X-H1 with VPH-XH1 Vertical Grip - Excellent -  Shutter Count 1,565",894.51,2020-09-01
BIN,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera - Black,850.0,2020-09-01
BIN,calculator,Cameras,Fujifilm X-H1,"Fujifilm X-H1 Mirrorless Digital Camera - Black with Charger, Strap, Bag",790.85,2020-09-02
BIN,calculator,Cameras,Fujifilm X-H1,"MINT Fujifilm X-H1 Vertical Power Booster Kit w/original box, batteries + BONUS",1025.0,2020-09-06
BIN,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 24.3MP Mirrorless Digital Camera Black Vertical Power Booster Grip,929.95,2020-09-08
BIN,calculator,Cameras,Fujifilm X-H1,"Fuji Fujifilm X-H1 Stabilized 4K Face-Eye Detection, Weather sealed Touch screen",895.0,2020-09-08
BIN,calculator,Cameras,Fujifilm X-H1,Fuji XH1 24.2 MP Camera With NEW NEVER USED VPB -XH1 Vertical Booster Grip,831.99,2020-09-08
BIN,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 - Black with Vertical Power Booster Grip ,863.65,2020-09-09
BIN,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera - Black w/ box – FREE Shipping + Low shutter!!,849.99,2020-09-10
BIN,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1Mirrorless Digital Camera,545.0,2020-09-15
BIN,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 - Black with Vertical Power Booster Grip and 3 Batteries--MINT!!!,897.0,2020-09-16
BIN,calculator,Cameras,Fujifilm X-H1,"[Mint] Fujifilm Fuji X-H1 w/Fuji Grip. 3 lens adapters, 4 Fuji Batteries,",959.99,2020-09-16
BIN,calculator,Cameras,Fujifilm X-H1," Fujifilm X-H1 Digital Camera - Black w/Grip Kit Brand New, Extras",1200.0,2020-09-20
BIN,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Digital Camera - Black - XF 50-140 F 2.8 OIS,1511.7,2020-09-21
BIN,calculator,Cameras,Fujifilm X-H1,Fujifilm X-H1 Mirrorless Camera Body - Black with RRS Arca baseplate + box *MINT,789.98,2020-09-21
BIN,calculator,Cameras,Fujifilm X-H1,"Fujifilm Fuji X-H1, Fuji Battery Grip, 4 OEM batteries, 2 3rd party batteries.",973.85,2020-09-21
