sale_condition,groupA,groupB,groupC,title,price,date
Auction,calculator,Cameras,Samsung ST Series,Samsung ST Series ST150F 16.2MP Digital Camera - Fantastic Condition!!,32.99,2020-08-16
Auction,calculator,Cameras,Samsung ST Series,Samsung SL Series SL720 12.2MP Digital Camera - Black,25.0,2020-08-16
Auction,calculator,Cameras,Samsung ST Series,Samsung ST Series ST72 16.2MP Digital Camera - Red- used - with box ,27.98,2020-08-23
Auction,calculator,Cameras,Samsung ST Series,Samsung WB Series WB350F 16.0MP Digital Camera - Blue,51.99,2020-08-24
Auction,calculator,Cameras,Samsung ST Series,"Samsung ST150F Smart WiFi with 5x Optical Zoom and 3.0"" screen",35.0,2020-08-25
Auction,calculator,Cameras,Samsung ST Series,Samsung WB Series WB35F 16.2MP Digital Camera - Black,25.85,2020-08-25
Auction,calculator,Cameras,Samsung ST Series,Samsung WB Series WB1100F 16.2MP Digital Camera - Red,58.7,2020-08-26
Auction,calculator,Cameras,Samsung ST Series,Samsung ST150F 16.2MP Digital Camera Black - Used,21.5,2020-09-01
Auction,calculator,Cameras,Samsung ST Series,Samsung WB Series WB350F 16.3MP Digital Camera - White - Touchscreen,57.26,2020-09-02
Auction,calculator,Cameras,Samsung ST Series,Samsung ST Series ST76 16 M Digital Camera - Black,15.4,2020-09-03
Auction,calculator,Cameras,Samsung ST Series,Samsung WB Series WB200F 14.2MP Digital Camera - White,108.25,2020-09-04
Auction,calculator,Cameras,Samsung ST Series,Samsung PL Series PL120 14.2MP Digital Camera - Black,13.25,2020-09-04
Auction,calculator,Cameras,Samsung ST Series,Samsung ST Series ST150F 16.2MP Digital Camera - White,30.0,2020-09-07
Auction,calculator,Cameras,Samsung ST Series,Samsung MV Series MV800 16.1MP Digital Camera - Black (EC-MV800ZDDWMY),68.25,2020-09-09
Auction,calculator,Cameras,Samsung ST Series,Samsung ST Series ST66 16.1MP Digital Camera - Red,18.3,2020-09-11
Auction,calculator,Cameras,Samsung ST Series,Samsung ST Series ST65 14.2MP Digital Camera LOT Blue Tested Read Description 🔥,69.99,2020-09-13
Auction,calculator,Cameras,Samsung ST Series,Samsung ST76 16.1Megapixel Digital Camera - Black 25mm F2.5 5x Opt. Zoom Smart,18.0,2020-09-13
Auction,calculator,Cameras,Samsung ST Series,Samsung WB Series WB100 16.2MP Digital Camera - Red,35.9,2020-09-13
Auction,calculator,Cameras,Samsung ST Series,Samsung ST150F 16.2MP Digital Camera White,26.67,2020-09-15
Auction,calculator,Cameras,Samsung ST Series,Samsung WB Series WB35F 16.2MP Digital Camera - Red,28.75,2020-09-15
Auction,calculator,Cameras,Samsung ST Series,Samsung ST Series ST72 16.2MP Digital Camera - White,23.5,2020-09-16
